'258', 'Radeon HD 6790', '桌面', '4.11', 'Terascale 2', '2011', '184 USD', '150 W'
'259', 'Oland', '桌面', '4.05', 'GCN 1.0', '−', '166 USD', '−'
'260', 'FirePro W4100', '用于工作站', '3.98', 'GCN', '2015', '916 USD', '50 W'
'261', 'Radeon R9 M275X', '桌面', '3.95', 'GCN 1.0', '2014', '10 USD', '−'
'262', 'Radeon HD 4890', '桌面', '3.89', 'TeraScale', '2009', '12 USD', '190 W'
'263', 'Radeon R9 M370X', '用于笔记本电脑', '3.88', 'GCN 1.0', '2015', '−', '−'
'264', 'Radeon HD 7870M', '用于笔记本电脑', '3.87', 'GCN', '2012', '338 USD', '45 W'
'265', 'Radeon 550X', '桌面', '3.81', 'GCN 4.0', '2019', '468 USD', '50 W'
'266', 'Radeon R9 M365X', '用于笔记本电脑', '3.81', 'GCN', '2015', '−', '−'
'267', 'Radeon 540X', '用于笔记本电脑', '3.68', 'GCN 4.0', '2019', '421 USD', '50 W'
'268', 'Radeon R7 M370', '用于笔记本电脑', '3.64', 'GCN', '2015', '875 USD', '−'
'269', 'FirePro V5800', '用于工作站', '3.64', 'TeraScale 2', '2010', '354 USD', '74 W'
'270', 'Radeon HD 4870', '桌面', '3.59', 'TeraScale', '2008', '162 USD', '150 W'
'271', 'FirePro W5130M', '用于移动工作站', '3.59', 'GCN', '2015', '1041 USD', '−'
'272', 'Radeon HD 7850M', '用于笔记本电脑', '3.53', 'GCN', '2012', '338 USD', '32 W'
'273', 'Radeon HD 6950M', '用于笔记本电脑', '3.52', 'Terascale 2', '2011', '338 USD', '50 W'
'274', 'Radeon HD 7770M', '用于笔记本电脑', '3.49', 'GCN', '2012', '338 USD', '32 W'
'275', 'Radeon 540', '桌面', '3.47', 'GCN 4.0', '2019', '1233 USD', '50 W'
'276', 'FireStream 9270', '桌面', '3.45', 'TeraScale', '2008', '−', '160 W'
'277', 'FirePro M5950', '用于移动工作站', '3.38', 'Terascale 2', '2011', '386 USD', '35 W'
'278', 'Radeon HD 4870 X2', '桌面', '3.36', 'TeraScale', '2008', '202 USD', '286 W'
'279', 'Radeon HD 8790M', '用于笔记本电脑', '3.35', 'GCN', '2012', '460 USD', '−'
'280', 'Radeon R7 M275DX', '用于笔记本电脑', '3.35', 'GCN', '2014', '−', '−'
'281', 'Cayman', '桌面', '3.31', 'TeraScale 3', '−', '15 USD', '−'
'282', 'FirePro V5900', '用于工作站', '3.26', 'TeraScale 3', '2011', '89 USD', '75 W'
'283', 'Radeon 630', '用于笔记本电脑', '3.20', 'GCN 1.0', '2019', '65 USD', '50 W'
'284', 'Radeon HD 6770', '桌面', '3.19', 'TeraScale 2', '2011', '150 USD', '108 W'
'285', 'Mobility Radeon HD 4870 X2', '用于笔记本电脑', '3.13', 'Terascale 1', '2009', '305 USD', '−'
'286', 'Radeon HD 7730', '桌面', '3.10', 'GCN 1.0', '2013', '207 USD', '47 W'
'287', 'Radeon R7 512 Cores (Kaveri Desktop)', '桌面', '3.10', 'GCN', '2014', '−', '−'
'288', 'Radeon R9 M270X', '桌面', '3.09', 'GCN 1.0', '2014', '−', '−'
'289', 'Radeon HD 7750M', '用于笔记本电脑', '3.06', 'GCN', '2012', '338 USD', '36 W'
'290', 'Hainan', '桌面', '3.04', 'Sea Islands', '−', '23 USD', '−'
'291', 'Radeon RX Vega 6 (Ryzen 2000/3000)', '用于笔记本电脑', '3.01', 'Vega', '2018', '−', '15 W'
'292', 'FirePro W4190M', '用于移动工作站', '3.01', 'GCN', '2015', '4205 USD', '−'
'293', 'FireStream 9250', '桌面', '2.99', 'TeraScale', '2008', '−', '150 W'
'294', 'Radeon HD 5750', '桌面', '2.98', 'TeraScale 2', '2009', '189 USD', '86 W'
'295', 'Radeon R7 M465', '用于笔记本电脑', '2.96', 'GCN', '2017', '−', '−'
'296', 'Radeon RX Vega 3', '用于笔记本电脑', '2.95', 'Vega', '2018', '371 USD', '15 W'
'297', 'Mobility Radeon HD 5870', '用于笔记本电脑', '2.93', 'Terascale 2', '2010', '108 USD', '50 W'
'298', 'Radeon HD 4850 X2', '桌面', '2.91', 'TeraScale', '2008', '−', '250 W'
'299', 'Radeon HD 8770M', '用于笔记本电脑', '2.90', 'GCN', '2012', '338 USD', '−'
'300', 'FirePro M4170', '用于工作站', '2.88', 'GCN 1.0', '2015', '474 USD', '−'
'301', 'Radeon R7 M460', '用于笔记本电脑', '2.87', 'GCN', '2016', '900 USD', '−'
'302', 'Radeon 625', '用于笔记本电脑', '2.87', 'GCN 1.0', '2019', '68 USD', '50 W'
'303', 'Radeon R9 M275', '用于笔记本电脑', '2.86', 'GCN', '2014', '912 USD', '−'
'304', 'Radeon 610M', '用于笔记本电脑', '2.86', 'RDNA 2', '2022', '−', '15 W'
'305', 'Radeon R9 M265X', '用于笔记本电脑', '2.86', 'GCN', '2014', '−', '−'
'306', 'Radeon R6 M340DX', '用于笔记本电脑', '2.83', 'GCN', '2015', '−', '−'
'307', 'Radeon R7 M350', '桌面', '2.82', 'GCN 3.0', '2015', '−', '35 W'
'308', 'Radeon R7 250', '桌面', '2.79', 'GCN', '2013', '256 USD', '65 W'
'309', 'FirePro M4100', '用于移动工作站', '2.72', 'GCN', '2013', '−', '−'
'310', 'Radeon R7 384 Cores (Kaveri Desktop)', '桌面', '2.71', 'GCN', '2014', '−', '−'
'311', 'Radeon HD 7670A', '桌面', '2.70', 'TeraScale 2', '2012', '−', '45 W'
'312', 'FirePro W4170M', '用于移动工作站', '2.66', 'GCN', '2012', '495 USD', '−'
'313', 'Radeon R5 430 OEM', '桌面', '2.65', 'GCN 1.0', '2016', '−', '50 W'
'314', 'Radeon HD 6750', '桌面', '2.65', 'TeraScale 2', '2011', '161 USD', '86 W'
'315', 'Radeon HD 4850', '桌面', '2.64', 'Terascale 1', '2008', '138 USD', '110 W'
'316', 'Radeon R9 A375', '桌面', '2.63', 'GCN 1.0', '2015', '−', '−'
'317', 'Radeon HD 8550G + HD 8750M Dual Graphics', '用于笔记本电脑', '2.59', '2013', '105 USD', '−', '_'
'318', 'Radeon R7 M260X', '用于笔记本电脑', '2.59', 'GCN', '2014', '−', '−'
'319', 'Radeon HD 7690M XT', '用于笔记本电脑', '2.59', 'Terascale 2', '2011', '180 USD', '25 W'
'320', 'Radeon 530', '用于笔记本电脑', '2.58', 'GCN', '2017', '627 USD', '50 W'
'321', 'Radeon HD 7690M', '用于笔记本电脑', '2.58', 'Terascale 2', '2011', '338 USD', '20 W'
'322', 'Radeon R7 A265', '桌面', '2.55', 'GCN 1.0', '2014', '324 USD', '−'
'323', 'Radeon HD 8690M', '用于笔记本电脑', '2.53', 'GCN', '2012', '596 USD', '−'
'324', 'FirePro V4900', '用于工作站', '2.51', 'TeraScale 2', '2011', '155 USD', '75 W'
'325', 'Radeon HD 8850M', '用于笔记本电脑', '2.50', 'GCN', '2012', '338 USD', '−'
'326', 'Radeon HD 6770M', '用于笔记本电脑', '2.48', 'Terascale 2', '2011', '243 USD', '35 W'
'327', 'Radeon R7 M270DX', '桌面', '2.47', 'GCN 3.0', '2014', '−', '−'
'328', 'Radeon HD 8750M', '用于笔记本电脑', '2.46', 'GCN', '2012', '338 USD', '−'
'329', 'Radeon HD 8650G + HD 8670M Dual Graphics', '用于笔记本电脑', '2.46', '2013', '90 USD', '−', '_'
'330', 'Radeon R7 M445', '用于笔记本电脑', '2.42', 'GCN', '2016', '809 USD', '15 W'
'331', 'Radeon R9 M375', '用于笔记本电脑', '2.42', 'GCN', '2015', '1699 USD', '−'
'332', 'Radeon HD 6750M', '用于笔记本电脑', '2.41', 'Terascale 2', '2011', '506 USD', '35 W'
'333', 'FirePro M4150', '用于工作站', '2.39', 'GCN 1.0', '2013', '170 USD', '−'
'334', 'Radeon R5 (Bristol Ridge)', '用于笔记本电脑', '2.38', 'GCN 1.2/2.0', '2016', '53 USD', '12 W'
'335', 'FirePro W2100', '用于工作站', '2.32', 'GCN', '2015', '123 USD', '26 W'
'336', 'Radeon 620', '用于笔记本电脑', '2.31', 'GCN 1.0', '2019', '67 USD', '50 W'
'337', 'Radeon R7 M440', '用于笔记本电脑', '2.30', 'GCN 1.0', '2016', '737 USD', '−'
'338', 'Radeon HD 4770', '桌面', '2.28', 'TeraScale', '2009', '182 USD', '80 W'
'339', 'Radeon R7 240', '桌面', '2.28', 'GCN 1.0', '2013', '109 USD', '30 W'
'340', 'Radeon E6760', '桌面', '2.25', 'TeraScale 2', '2011', '90 USD', '45 W'
'341', 'Mobility Radeon HD 3870 X2', '用于笔记本电脑', '2.16', 'RV6xx', '2008', '−', '110 W'
'342', 'Radeon HD 4830', '桌面', '2.15', 'TeraScale', '2008', '31 USD', '95 W'
'343', 'Radeon HD 6650A', '桌面', '2.15', 'TeraScale 2', '2011', '−', '45 W'
'344', 'Radeon HD 3850 X2', '桌面', '2.11', 'TeraScale', '2008', '−', '140 W'
'345', 'Radeon R7 M260DX', '桌面', '2.10', 'GCN 1.0', '2014', '−', '−'
'346', 'Radeon R9 M280X', '用于笔记本电脑', '2.09', 'GCN', '2015', '−', '−'
'347', 'Radeon R5 M435', '桌面', '2.06', 'GCN 1.0', '2016', '120 USD', '−'
'348', 'Radeon R8 M445DX', '用于笔记本电脑', '2.04', 'GCN', '2016', '550 USD', '−'
'349', 'Mobility Radeon HD 4870', '用于笔记本电脑', '2.04', 'Terascale 1', '2009', '305 USD', '−'
'350', 'FirePro M7740', '用于移动工作站', '2.04', 'Terascale 1', '2009', '255 USD', '60 W'
'351', 'Radeon HD 5670', '桌面', '2.04', 'Terascale 2', '2010', '132 USD', '64 W'
'352', 'Radeon 520', '用于笔记本电脑', '2.02', 'GCN 1.0', '2017', '140 USD', '50 W'
'353', 'Radeon R7 (Carrizo)', '用于笔记本电脑', '2.00', 'GCN 1.2/2.0', '2015', '999 USD', '12 W'
'354', 'Radeon HD 7660G + HD 7670M Dual Graphics', '用于笔记本电脑', '1.98', 'Terascale 2', '2012', '90 USD', '−'
'355', 'Radeon HD 4810', '桌面', '1.98', 'TeraScale', '2009', '−', '95 W'
'356', 'Radeon R7 M365X', '桌面', '1.97', 'GCN 1.0', '2015', '−', '−'
'357', 'Radeon R7 M270', '用于笔记本电脑', '1.97', 'GCN', '2014', '−', '−'
'358', 'Radeon R7 (Bristol Ridge)', '用于笔记本电脑', '1.94', 'GCN 1.2', '2016', '80 USD', '12 W'
'359', 'Radeon HD 6650M', '用于笔记本电脑', '1.94', 'Terascale 2', '2011', '53 USD', '−'
'360', 'Radeon HD 7730M', '用于笔记本电脑', '1.93', 'GCN', '2012', '338 USD', '32 W'
'361', 'Radeon HD 6850M', '用于笔记本电脑', '1.92', 'Terascale 2', '2011', '338 USD', '50 W'
'362', 'Radeon HD 8550G + HD 8670M Dual Graphics', '用于笔记本电脑', '1.92', '2013', '90 USD', '−', '_'
'363', 'Mobility Radeon HD 5850', '用于笔记本电脑', '1.89', 'Terascale 2', '2010', '153 USD', '39 W'
'364', 'Radeon HD 8650G + HD 8570M Dual Graphics', '用于笔记本电脑', '1.89', '2013', '90 USD', '−', '_'
'365', 'Radeon HD 6670', '桌面', '1.88', 'TeraScale 2', '2011', '134 USD', '66 W'
'366', 'Radeon HD 8730M', '用于笔记本电脑', '1.86', 'GCN', '2012', '338 USD', '−'
'367', 'Radeon HD 8650M', '用于笔记本电脑', '1.84', 'GCN', '2013', '338 USD', '−'
'368', 'Radeon HD 6620G + HD 7670M Dual Graphics', '用于笔记本电脑', '1.83', 'Terascale 2', '2012', '90 USD', '−'
'369', 'Radeon HD 3870 X2', '桌面', '1.82', 'TeraScale', '2008', '254 USD', '165 W'
'370', 'Radeon HD 6550A', '桌面', '1.82', 'TeraScale 2', '2011', '−', '35 W'
'371', 'Radeon R6 (Kaveri)', '用于笔记本电脑', '1.78', 'GCN 1.1', '2014', '−', '−'
'372', 'Radeon R5 (Carrizo)', '用于笔记本电脑', '1.76', 'GCN 1.2/2.0', '2015', '−', '12 W'
'373', 'Radeon HD 6630M', '用于笔记本电脑', '1.76', 'Terascale 2', '2011', '338 USD', '26 W'
'374', 'Radeon R8 M535DX', '桌面', '1.72', 'GCN 3.0', '2017', '299 USD', '−'
'375', 'Radeon R7 M340', '用于笔记本电脑', '1.70', 'GCN', '2015', '−', '−'
'376', 'Radeon HD 2900 XT', '桌面', '1.69', 'TeraScale', '2007', '−', '215 W'
'377', 'FirePro V3900', '用于工作站', '1.67', 'TeraScale 2', '2012', '110 USD', '50 W'
'378', 'Radeon R5 M430', '用于笔记本电脑', '1.67', 'GCN', '2016', '749 USD', '−'
'379', 'FireStream 9170', '桌面', '1.66', 'TeraScale', '2007', '360 USD', '105 W'
'380', 'Radeon HD 7610M', '用于笔记本电脑', '1.62', 'Terascale 2', '2012', '338 USD', '20 W'
'381', 'Radeon R7 (Kaveri)', '用于笔记本电脑', '1.62', 'GCN 1.1', '2014', '135 USD', '−'
'382', 'Mobility Radeon HD 4850', '用于笔记本电脑', '1.62', 'Terascale 1', '2009', '187 USD', '−'
'383', 'Radeon HD 7520G + HD 7670M Dual Graphics', '用于笔记本电脑', '1.62', 'Terascale 3', '2012', '90 USD', '−'
'384', 'Radeon R7 A360', '桌面', '1.62', 'GCN 3.0', '2015', '2500 USD', '−'
'385', 'Radeon HD 2900 PRO', '桌面', '1.61', 'TeraScale', '2007', '−', '200 W'
'386', 'Radeon HD 7570', '桌面', '1.61', 'TeraScale 2', '2012', '67 USD', '60 W'
'387', 'Radeon HD 6740G2', '用于笔记本电脑', '1.60', 'Terascale 2', '2011', '−', '−'
'388', 'Radeon HD 7640G + HD 7670M Dual Graphics', '用于笔记本电脑', '1.57', 'Terascale 3', '2012', '90 USD', '−'
'389', 'Radeon HD 8450G + Radeon HD 8570M Dual Graphics', '用于笔记本电脑', '1.56', 'Terascale 3 / GCN', '2012', '74 USD', '−'
'390', 'Radeon HD 7640G + HD 7610M Dual Graphics', '用于笔记本电脑', '1.56', 'Terascale 3', '2012', '90 USD', '−'
'391', 'Radeon HD 6720G2', '用于笔记本电脑', '1.56', 'Terascale 2', '2011', '−', '−'
'392', 'Radeon R6 M255DX', '用于笔记本电脑', '1.55', 'GCN', '2014', '−', '−'
'393', 'Radeon R8 M365DX', '用于笔记本电脑', '1.54', 'GCN', '2015', '−', '−'
'394', 'Radeon R5 M330', '用于笔记本电脑', '1.53', 'GCN 1.0', '2015', '−', '18 W'
'395', 'Radeon R5 A240', '桌面', '1.48', 'GCN 1.0', '2014', '−', '50 W'
'396', 'Radeon HD 7650A', '桌面', '1.47', 'TeraScale 2', '2012', '46 USD', '33 W'
'397', 'Radeon HD 8550M', '用于笔记本电脑', '1.46', 'GCN', '2012', '338 USD', '−'
'398', 'Radeon HD 6610M', '桌面', '1.45', 'TeraScale 2', '2011', '338 USD', '26 W'
'399', 'Radeon R6 (Carrizo)', '用于笔记本电脑', '1.45', 'GCN 1.2/2.0', '2015', '−', '12 W'
'400', 'Radeon R7 M360', '用于笔记本电脑', '1.45', 'GCN 2.0', '2015', '879 USD', '−'
'401', 'Radeon HD 3870', '桌面', '1.44', 'TeraScale', '2007', '195 USD', '106 W'
'402', 'Radeon HD 6570', '桌面', '1.43', 'TeraScale 2', '2011', '66 USD', '60 W'
'403', 'Radeon HD 6755G2', '用于笔记本电脑', '1.42', 'Terascale 2', '2011', '−', '−'
'404', 'Radeon HD 8650G', '用于笔记本电脑', '1.41', 'Terascale 3', '2013', '300 USD', '35 W'
'405', 'Radeon R5 M335', '用于笔记本电脑', '1.41', 'GCN 1.0', '2015', '891 USD', '−'
'406', 'Mobility Radeon HD 5730', '用于笔记本电脑', '1.40', 'Terascale 2', '2010', '−', '26 W'
'407', 'Radeon HD 6570M', '用于笔记本电脑', '1.40', 'Terascale 2', '2010', '338 USD', '30 W'
'408', 'Radeon R7 M265', '用于笔记本电脑', '1.40', 'GCN', '2014', '585 USD', '−'
'409', 'Radeon HD 8670D', '桌面', '1.38', 'Terascale 3', '2013', '89 USD', '100 W'
'410', 'Mobility Radeon HD 5830', '用于笔记本电脑', '1.38', 'Terascale 2', '2010', '−', '24 W'
'411', 'Radeon R5 M255', '用于笔记本电脑', '1.37', 'GCN', '2014', '−', '−'
'412', 'FirePro M5800', '用于移动工作站', '1.37', 'Terascale 2', '2010', '60 USD', '26 W'
'413', 'Mobility Radeon HD 5650', '用于笔记本电脑', '1.35', 'Terascale 2', '2010', '24 USD', '15 W'
'414', 'Mobility Radeon HD 3870', '用于笔记本电脑', '1.35', 'RV6xx', '2008', '−', '55 W'
'415', 'Radeon HD 8670M', '用于笔记本电脑', '1.34', 'GCN', '2012', '338 USD', '−'
'416', 'Mobility Radeon', '桌面', '1.34', 'Rage 6', '2001', '202 USD', '−'
'417', 'Radeon HD 6680G2', '用于笔记本电脑', '1.34', 'Terascale 2', '2011', '−', '−'
'418', 'Radeon R5 (Stoney Ridge)', '用于笔记本电脑', '1.33', 'GCN 1.2/2.0', '2016', '−', '12 W'
'419', 'Mobility Radeon HD 4830', '用于笔记本电脑', '1.33', 'Terascale 1', '2009', '−', '−'
'420', 'Radeon HD 6510G2', '用于笔记本电脑', '1.33', 'Terascale 2', '2011', '−', '−'
'421', 'Radeon HD 6520G + HD 7450M Dual Graphics', '用于笔记本电脑', '1.32', 'Terascale 2', '2012', '90 USD', '−'
'422', 'Radeon HD 6730M', '用于笔记本电脑', '1.32', 'Terascale 2', '2011', '338 USD', '35 W'
'423', 'Radeon HD 6550M', '用于笔记本电脑', '1.31', 'Terascale 2', '2010', '338 USD', '26 W'
'424', 'Radeon HD 6540G2', '用于笔记本电脑', '1.29', 'Terascale 2', '2011', '−', '−'
'425', 'Radeon HD 7660D', '桌面', '1.29', 'Terascale 3', '2012', '41 USD', '100 W'
'426', 'Radeon HD 6530M', '用于笔记本电脑', '1.29', 'Terascale 2', '2010', '338 USD', '26 W'
'427', 'Radeon R7 M265DX', '桌面', '1.28', 'GCN 3.0', '2014', '−', '−'
'428', 'Radeon R5 M420', '用于笔记本电脑', '1.25', 'GCN', '2016', '−', '−'
'429', 'Radeon R7 M260', '用于笔记本电脑', '1.25', 'GCN', '2014', '430 USD', '−'
'430', 'Radeon HD 5570', '桌面', '1.24', 'Terascale 2', '2010', '149 USD', '39 W'
'431', 'Radeon HD 7670M', '用于笔记本电脑', '1.22', 'Terascale 2', '2011', '338 USD', '20 W'
'432', 'Radeon R5 M315', '用于笔记本电脑', '1.22', 'GCN', '2015', '−', '−'
'433', 'Radeon HD 7660G', '用于笔记本电脑', '1.22', 'Terascale 3', '2012', '950 USD', '35 W'
'434', 'Radeon R5 (Kaveri)', '用于笔记本电脑', '1.20', 'GCN 1.1', '2014', '−', '−'
'435', 'Radeon HD 7550M', '用于笔记本电脑', '1.19', 'Terascale 2', '2012', '338 USD', '14 W'
'436', 'Mobility Radeon HD 4670', '用于笔记本电脑', '1.19', 'Terascale 1', '2009', '143 USD', '35 W'
'437', 'Radeon HD 7560D', '桌面', '1.18', 'Terascale 3', '2012', '39 USD', '65 W'
'438', 'Radeon HD 7640G', '用于笔记本电脑', '1.18', 'Terascale 3', '2012', '338 USD', '35 W'
'439', 'Radeon HD 6480G + HD 7450M Dual Graphics', '用于笔记本电脑', '1.18', 'Terascale 2', '2012', '90 USD', '−'
'440', 'Radeon HD 7500G + HD 7550M Dual Graphics', '用于笔记本电脑', '1.18', 'Terascale 3', '2012', '105 USD', '−'
'441', 'Radeon HD 7650M', '用于笔记本电脑', '1.13', 'Terascale 2', '2012', '338 USD', '20 W'
'442', 'Radeon R5 M320', '用于笔记本电脑', '1.13', 'GCN 2.0', '2015', '−', '−'
'443', 'Radeon R4 (Stoney Ridge)', '用于笔记本电脑', '1.12', 'GCN 1.2/2.0', '2016', '−', '15 W'
'444', 'Radeon HD 8570D', '桌面', '1.12', 'Terascale 3', '2012', '79 USD', '65 W'
'445', 'Radeon HD 8410G', '用于笔记本电脑', '1.12', 'TeraScale 3', '2013', '338 USD', '35 W'
'446', 'Caicos', '桌面', '1.11', 'TeraScale 2', '−', '18 USD', '−'
'447', 'Radeon HD 3850 AGP', '桌面', '1.11', 'TeraScale', '2008', '−', '75 W'
'448', 'Radeon HD 7570M', '用于笔记本电脑', '1.11', 'Terascale 2', '2012', '712 USD', '13 W'
'449', 'Radeon HD 8610G', '用于笔记本电脑', '1.10', 'Terascale 3', '2013', '338 USD', '−'
'450', 'Radeon R5 (Beema/Carrizo-L)', '用于笔记本电脑', '1.10', 'GCN 1.1', '2014', '−', '−'
'451', 'Radeon R5 M240', '用于笔记本电脑', '1.09', 'GCN', '2014', '−', '−'
'452', 'FirePro M2000', '用于移动工作站', '1.09', 'Terascale 2', '2012', '387 USD', '33 W'
'453', 'Mobility Radeon HD 5165', '用于笔记本电脑', '1.09', 'Terascale 1', '2010', '−', '35 W'
'454', 'Radeon HD 8570M', '用于笔记本电脑', '1.08', 'GCN', '2012', '338 USD', '−'
'455', 'Radeon R5 M230', '用于笔记本电脑', '1.06', 'GCN', '2014', '−', '−'
'456', 'Radeon HD 8550G', '用于笔记本电脑', '1.05', 'Terascale 3', '2013', '338 USD', '35 W'
'457', 'Radeon HD 7470M', '用于笔记本电脑', '1.05', 'Terascale 2', '2011', '700 USD', '7 W'
'458', 'Radeon E4690', '桌面', '1.04', 'TeraScale', '2009', '−', '30 W'
'459', 'Radeon R2 (Stoney Ridge)', '用于笔记本电脑', '1.04', 'GCN 1.2/2.0', '2016', '−', '15 W'
'460', 'Radeon HD 6550D', '桌面', '1.03', 'Terascale 2', '2011', '49 USD', '65 W'
'461', 'Mobility Radeon HD 4650', '用于笔记本电脑', '1.03', 'Terascale 1', '2009', '−', '35 W'
'462', 'Radeon R4 (Beema)', '用于笔记本电脑', '1.03', 'GCN 1.1', '2014', '−', '−'
'463', 'Radeon HD 3850', '桌面', '1.03', 'TeraScale', '2007', '30 USD', '75 W'
'464', 'Radeon HD 6450 GDDR5', '桌面', '0.99', 'Terascale 2', '2011', '129 USD', '27 W'
'465', 'Radeon HD 4670', '桌面', '0.98', 'TeraScale', '2008', '181 USD', '59 W'
'466', 'Radeon HD 6490M', '用于笔记本电脑', '0.97', 'Terascale 2', '2011', '248 USD', '−'
'467', 'Radeon HD 5550', '桌面', '0.95', 'TeraScale 2', '2010', '129 USD', '39 W'
'468', 'Radeon HD 8510G', '用于笔记本电脑', '0.94', 'TeraScale 3', '2013', '659 USD', '35 W'
'469', 'Radeon HD 8450G', '用于笔记本电脑', '0.94', 'Terascale 3', '2013', '338 USD', '35 W'
'470', 'Radeon HD 8470D', '桌面', '0.93', 'Terascale 3', '2013', '37 USD', '65 W'
'471', 'Radeon HD 7620G', '用于笔记本电脑', '0.92', 'Terascale 3', '2012', '338 USD', '25 W'
'472', 'Radeon HD 6620G', '用于笔记本电脑', '0.90', 'Terascale 2', '2011', '338 USD', '35 W'
'473', 'Radeon HD 8310E', '桌面', '0.87', 'GCN 2.0', '2013', '−', '25 W'
'474', 'Radeon R4 (Kaveri)', '用于笔记本电脑', '0.86', 'GCN 1.1', '2014', '−', '−'
'475', 'Radeon HD 7450M', '用于笔记本电脑', '0.85', 'Terascale 2', '2012', '338 USD', '7 W'
'476', 'Radeon R3 (Mullins/Beema)', '用于笔记本电脑', '0.84', 'GCN 1.1', '2014', '−', '−'
'477', 'Radeon E6460', '桌面', '0.83', 'TeraScale 2', '2011', '150 USD', '25 W'
'478', 'Radeon HD 7520G', '用于笔记本电脑', '0.81', 'Terascale 3', '2012', '90 USD', '35 W'
'479', 'Radeon HD 7600G', '用于笔记本电脑', '0.79', 'Terascale 3', '2012', '338 USD', '19 W'
'480', 'Radeon HD 7420G', '用于笔记本电脑', '0.79', 'Terascale 3', '2012', '338 USD', '35 W'
'481', 'Mobility Radeon HD 560v', '用于笔记本电脑', '0.78', 'Terascale 1', '2010', '56 USD', '15 W'
'482', 'Radeon HD 8350G', '用于笔记本电脑', '0.78', 'Terascale 3', '2013', '338 USD', '35 W'
'483', 'Cedar', '桌面', '0.78', 'TeraScale 2', '−', '14 USD', '−'
'484', 'Mobility Radeon HD 550v', '用于笔记本电脑', '0.77', 'Terascale 1', '2010', '56 USD', '10 W'
'485', 'Radeon HD 6520G', '用于笔记本电脑', '0.77', 'Terascale 2', '2011', '338 USD', '35 W'
'486', 'Radeon HD 7500G', '用于笔记本电脑', '0.75', 'Terascale 3', '2012', '338 USD', '17 W'
'487', 'Radeon HD 2900 GT', '桌面', '0.75', 'TeraScale', '2007', '−', '150 W'
'488', 'Radeon HD 7450A', '桌面', '0.74', 'TeraScale 2', '2012', '13 USD', '25 W'
'489', 'Radeon HD 8280', '用于笔记本电脑', '0.74', 'GCN', '2013', '−', '15 W'
'490', 'Radeon HD 2600 XT', '桌面', '0.72', 'TeraScale', '2007', '144 USD', '45 W'
'491', 'Radeon HD 7480D', '桌面', '0.72', 'Terascale 3', '2012', '215 USD', '65 W'
'492', 'Radeon HD 6370M', '用于笔记本电脑', '0.71', 'Terascale 2', '2010', '338 USD', '11 W'
'493', 'Radeon HD 5470', '桌面', '0.69', 'TeraScale 2', '2012', '73 USD', '19 W'
'494', 'Radeon HD 8400E', '桌面', '0.69', 'GCN 2.0', '2013', '293 USD', '25 W'
'495', 'Radeon HD 7400G', '用于笔记本电脑', '0.69', 'Terascale 3', '2012', '338 USD', '17 W'
'496', 'Radeon HD 8330E', '桌面', '0.68', 'GCN 2.0', '2013', '142 USD', '15 W'
'497', 'Radeon R6 (Mullins)', '用于笔记本电脑', '0.68', 'GCN 1.1', '2014', '−', '−'
'498', 'Radeon R2 (Mullins/Beema/Carrizo-L)', '用于笔记本电脑', '0.67', 'GCN 1.1', '2014', '−', '−'
'499', 'Radeon HD 8400', '用于笔记本电脑', '0.67', 'GCN', '2013', '78 USD', '25 W'
'500', 'Radeon HD 6450A', '桌面', '0.67', 'TeraScale 2', '2011', '123 USD', '25 W'
'501', 'Radeon HD 6480G', '用于笔记本电脑', '0.67', 'Terascale 2', '2011', '362 USD', '35 W'
'502', 'Mobility Radeon HD 3850', '用于笔记本电脑', '0.65', 'RV6xx', '2007', '−', '55 W'
'503', 'Radeon HD 8330', '用于笔记本电脑', '0.65', 'GCN', '2013', '143 USD', '15 W'
'504', 'Radeon HD 6450M', '用于笔记本电脑', '0.63', 'Terascale 2', '2011', '35 USD', '−'
'505', 'Radeon HD 8240', '用于笔记本电脑', '0.61', 'GCN', '2013', '280 USD', '15 W'
'506', 'Mobility Radeon HD 5470', '用于笔记本电脑', '0.61', 'Terascale 2', '2010', '94 USD', '13 W'
'507', 'Radeon HD 8280E', '桌面', '0.61', 'GCN 2.0', '2013', '59 USD', '15 W'
'508', 'Radeon HD 4550', '桌面', '0.60', 'TeraScale', '2008', '116 USD', '25 W'
'509', 'Radeon E6465', '桌面', '0.59', 'TeraScale 2', '2015', '−', '25 W'
'510', 'Radeon HD 4650', '桌面', '0.59', 'TeraScale', '2008', '154 USD', '48 W'
'511', 'Radeon HD 6470M', '用于笔记本电脑', '0.58', 'Terascale 2', '2011', '201 USD', '−'
'512', 'Radeon R5 230', '桌面', '0.57', 'TeraScale 2', '2014', '76 USD', '19 W'
'513', 'Radeon HD 8250', '用于笔记本电脑', '0.56', 'GCN', '2013', '501 USD', '8 W'
'514', 'Radeon HD 2600 PRO', '桌面', '0.54', 'TeraScale', '2007', '100 USD', '35 W'
'515', 'Radeon HD 4650 AGP', '桌面', '0.53', 'TeraScale', '2008', '249 USD', '48 W'
'516', 'Radeon HD 6380G', '用于笔记本电脑', '0.53', 'Terascale 2', '2011', '338 USD', '35 W'
'517', 'Radeon HD 4570', '桌面', '0.51', 'TeraScale', '2008', '25 USD', '25 W'
'518', 'Radeon HD 6450', '桌面', '0.51', 'TeraScale 2', '2011', '166 USD', '18 W'
